time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),carbon_dioxide (ppm),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),us_aqi (USAQI)
2022-08-20T15:00,30.4,21.2,710.0,NaN,48.9,3.5,60
2022-08-20T16:00,33.2,23.2,728.0,NaN,49.0,3.5,60
2022-08-20T17:00,33.6,23.5,692.0,NaN,43.8,3.4,60
2022-08-20T18:00,27.5,19.2,609.0,NaN,34.5,3.2,60
2022-08-20T19:00,20.3,14.1,518.0,NaN,26.7,3.0,60
2022-08-20T20:00,18.0,12.6,402.0,NaN,17.4,3.0,59
2022-08-20T21:00,16.8,11.7,290.0,NaN,8.3,2.8,58
2022-08-20T22:00,16.4,11.4,279.0,NaN,6.8,2.7,57
2022-08-20T23:00,18.3,12.8,304.0,NaN,7.9,2.6,57
2022-08-21T00:00,12.4,8.7,251.0,NaN,6.7,1.9,56
2022-08-21T01:00,12.8,9.0,240.0,NaN,6.2,1.9,55
2022-08-21T02:00,9.4,6.5,224.0,NaN,5.3,2.0,54
2022-08-21T03:00,9.2,6.3,202.0,NaN,4.2,1.9,53
2022-08-21T04:00,10.5,7.1,187.0,NaN,3.2,1.8,53
2022-08-21T05:00,11.5,7.8,171.0,NaN,2.2,1.5,52
2022-08-21T06:00,12.2,8.3,157.0,NaN,1.3,1.2,52
2022-08-21T07:00,11.9,8.0,153.0,NaN,1.1,1.0,51
2022-08-21T08:00,14.1,9.5,153.0,NaN,1.4,0.9,51
2022-08-21T09:00,15.1,10.2,159.0,NaN,2.2,0.9,51
2022-08-21T10:00,13.8,9.4,160.0,NaN,2.8,0.9,51
2022-08-21T11:00,12.5,8.5,162.0,NaN,3.7,1.0,51
2022-08-21T12:00,15.0,10.2,197.0,NaN,6.3,1.6,51
2022-08-21T13:00,18.6,12.8,295.0,NaN,15.1,2.2,50
2022-08-21T14:00,23.3,16.2,434.0,NaN,27.4,2.9,50
2022-08-21T15:00,25.1,17.5,579.0,NaN,39.8,3.8,50
2022-08-21T16:00,24.1,16.8,616.0,NaN,41.9,4.1,49
2022-08-21T17:00,23.9,16.6,619.0,NaN,40.5,4.4,48
2022-08-21T18:00,24.0,16.7,600.0,NaN,36.8,4.6,47
2022-08-21T19:00,24.2,16.8,574.0,NaN,33.1,4.7,47
2022-08-21T20:00,23.8,16.6,534.0,NaN,28.2,4.7,47
2022-08-21T21:00,22.7,15.8,481.0,NaN,22.2,4.6,48
2022-08-21T22:00,21.2,14.7,452.0,NaN,19.2,4.6,49
2022-08-21T23:00,20.4,14.2,425.0,NaN,16.8,4.6,49
2022-08-22T00:00,29.2,20.3,561.0,NaN,23.1,6.2,49
2022-08-22T01:00,35.7,24.9,476.0,NaN,18.2,5.4,51
2022-08-22T02:00,19.3,13.2,355.0,NaN,11.2,4.5,52
2022-08-22T03:00,16.2,11.0,227.0,NaN,3.8,3.3,53
2022-08-22T04:00,18.2,12.4,194.0,NaN,1.9,2.7,53
2022-08-22T05:00,18.5,12.6,191.0,NaN,1.5,2.2,54
2022-08-22T06:00,19.6,13.3,195.0,NaN,1.5,1.9,54
2022-08-22T07:00,20.3,13.8,190.0,NaN,1.2,1.7,54
2022-08-22T08:00,20.7,14.1,188.0,NaN,1.1,1.6,55
2022-08-22T09:00,20.6,14.0,190.0,NaN,1.6,1.7,55
2022-08-22T10:00,20.3,13.7,185.0,NaN,1.8,1.7,56
2022-08-22T11:00,20.0,13.5,181.0,NaN,2.2,1.7,56
2022-08-22T12:00,22.5,15.4,211.0,NaN,5.8,2.0,57
2022-08-22T13:00,26.6,18.3,306.0,NaN,14.1,2.5,57
2022-08-22T14:00,30.0,20.7,441.0,NaN,25.9,3.0,57
2022-08-22T15:00,33.2,22.9,611.0,NaN,39.6,3.8,58
2022-08-22T16:00,36.8,25.6,717.0,NaN,46.4,4.3,58
2022-08-22T17:00,38.6,26.9,815.0,NaN,51.6,4.9,59
2022-08-22T18:00,37.6,26.1,885.0,NaN,54.0,5.6,60
2022-08-22T19:00,34.9,24.2,858.0,NaN,50.4,5.7,61
2022-08-22T20:00,33.3,23.2,783.0,NaN,43.3,5.5,62
2022-08-22T21:00,32.8,22.8,693.0,NaN,34.8,5.4,62
2022-08-22T22:00,32.5,22.6,674.0,NaN,31.6,5.6,63
2022-08-22T23:00,32.2,22.4,671.0,NaN,29.7,5.8,63
2022-08-23T00:00,39.9,27.8,821.0,NaN,36.3,6.7,64
2022-08-23T01:00,43.9,30.6,684.0,NaN,28.3,6.6,65
2022-08-23T02:00,30.2,20.8,490.0,NaN,16.9,6.4,65
2022-08-23T03:00,24.0,16.5,283.0,NaN,4.8,5.9,66
2022-08-23T04:00,22.8,15.6,229.0,NaN,1.5,5.2,67
2022-08-23T05:00,22.7,15.6,221.0,NaN,1.1,4.3,67
2022-08-23T06:00,23.1,15.9,222.0,NaN,1.5,3.2,67
2022-08-23T07:00,22.7,15.5,206.0,NaN,0.9,2.6,67
2022-08-23T08:00,20.8,14.2,191.0,NaN,0.8,2.0,67
2022-08-23T09:00,19.8,13.5,189.0,NaN,1.8,1.5,67
2022-08-23T10:00,25.6,17.6,198.0,NaN,3.3,1.5,67
2022-08-23T11:00,27.0,18.6,217.0,NaN,5.6,1.6,68
2022-08-23T12:00,25.7,17.7,270.0,NaN,9.9,2.2,68
2022-08-23T13:00,30.3,21.0,367.0,NaN,18.0,2.7,68
2022-08-23T14:00,34.6,24.0,505.0,NaN,29.5,3.3,69
2022-08-23T15:00,36.3,25.3,670.0,NaN,41.9,4.1,69
2022-08-23T16:00,37.8,26.4,759.0,NaN,46.3,4.4,69
2022-08-23T17:00,39.8,27.8,832.0,NaN,48.5,4.8,69
2022-08-23T18:00,41.0,28.6,868.0,NaN,47.0,4.8,69
2022-08-23T19:00,41.6,29.0,816.0,NaN,40.9,4.2,70
2022-08-23T20:00,40.6,28.4,717.0,NaN,31.6,3.2,70
2022-08-23T21:00,38.9,27.1,602.0,NaN,21.4,2.4,70
2022-08-23T22:00,30.0,21.0,567.0,NaN,18.2,2.5,71
2022-08-23T23:00,24.6,17.2,551.0,NaN,17.0,3.0,71
2022-08-24T00:00,38.9,27.2,740.0,NaN,28.6,6.6,70
2022-08-24T01:00,44.5,31.1,656.0,NaN,23.2,6.3,70
2022-08-24T02:00,37.1,25.9,537.0,NaN,15.5,6.0,70
2022-08-24T03:00,32.6,22.6,398.0,NaN,7.0,5.3,71
2022-08-24T04:00,27.8,19.2,335.0,NaN,4.0,4.6,71
2022-08-24T05:00,25.7,17.8,290.0,NaN,2.5,3.5,71
2022-08-24T06:00,25.8,17.9,253.0,NaN,1.7,2.5,72
2022-08-24T07:00,25.9,18.0,245.0,NaN,1.8,2.0,72
2022-08-24T08:00,27.5,19.1,253.0,NaN,2.5,1.6,72
2022-08-24T09:00,30.2,21.0,269.0,NaN,4.0,1.5,73
2022-08-24T10:00,29.7,20.7,263.0,NaN,3.6,1.6,73
2022-08-24T11:00,29.7,20.7,255.0,NaN,3.0,2.0,73
2022-08-24T12:00,26.1,18.2,290.0,NaN,6.8,2.7,74
2022-08-24T13:00,33.1,23.1,447.0,NaN,20.7,3.4,74
2022-08-24T14:00,43.0,30.0,670.0,NaN,40.5,4.3,74
2022-08-24T15:00,51.9,36.3,929.0,NaN,61.8,5.6,74
2022-08-24T16:00,57.5,40.3,1060.0,NaN,69.8,6.3,75
2022-08-24T17:00,60.3,42.1,1161.0,NaN,73.7,6.9,77
2022-08-24T18:00,56.0,39.1,1186.0,NaN,70.9,7.2,78
2022-08-24T19:00,49.8,34.8,1059.0,NaN,59.1,6.6,79
2022-08-24T20:00,42.3,29.5,846.0,NaN,41.2,5.4,79
2022-08-24T21:00,40.6,28.4,618.0,NaN,22.0,4.2,79
2022-08-24T22:00,39.3,27.5,575.0,NaN,17.4,4.2,80
2022-08-24T23:00,40.3,28.2,587.0,NaN,17.1,4.4,80
2022-08-25T00:00,38.0,26.5,611.0,NaN,18.7,5.8,81
2022-08-25T01:00,36.3,25.4,535.0,NaN,15.3,5.2,81
2022-08-25T02:00,21.7,15.1,427.0,NaN,10.5,4.4,81
2022-08-25T03:00,19.4,13.6,307.0,NaN,5.2,3.3,80
2022-08-25T04:00,17.6,12.3,265.0,NaN,3.5,2.8,79
2022-08-25T05:00,16.6,11.6,245.0,NaN,2.7,2.2,78
2022-08-25T06:00,17.2,12.0,230.0,NaN,2.3,1.6,78
2022-08-25T07:00,17.4,12.2,223.0,NaN,2.3,1.5,77
2022-08-25T08:00,16.2,11.3,222.0,NaN,2.8,1.4,77
2022-08-25T09:00,17.4,12.2,228.0,NaN,4.1,1.4,76
2022-08-25T10:00,17.5,12.2,224.0,NaN,4.4,1.4,75
2022-08-25T11:00,16.1,11.3,221.0,NaN,4.9,1.5,74
2022-08-25T12:00,16.8,11.7,236.0,NaN,7.7,1.8,74
2022-08-25T13:00,19.3,13.4,329.0,NaN,15.5,2.2,73
2022-08-25T14:00,25.9,18.2,461.0,NaN,26.5,2.7,72
2022-08-25T15:00,29.3,20.5,580.0,NaN,36.1,3.2,71
2022-08-25T16:00,29.6,20.7,572.0,NaN,34.5,3.2,70
2022-08-25T17:00,25.6,17.9,516.0,NaN,28.5,3.2,68
2022-08-25T18:00,25.3,17.8,436.0,NaN,20.2,3.0,66
2022-08-25T19:00,24.1,16.9,391.0,NaN,15.5,2.8,64
2022-08-25T20:00,17.8,12.4,346.0,NaN,10.9,2.7,62
2022-08-25T21:00,14.1,9.9,303.0,NaN,6.3,2.5,61
2022-08-25T22:00,18.8,13.1,293.0,NaN,4.9,2.5,59
2022-08-25T23:00,20.5,14.3,297.0,NaN,4.8,2.5,58
2022-08-26T00:00,22.7,15.9,320.0,NaN,7.1,3.6,57
2022-08-26T01:00,20.2,14.1,317.0,NaN,6.8,3.5,56
2022-08-26T02:00,18.6,13.0,312.0,NaN,6.6,3.5,55
2022-08-26T03:00,20.3,14.1,307.0,NaN,5.9,3.5,54
2022-08-26T04:00,21.8,15.2,305.0,NaN,5.3,3.8,55
2022-08-26T05:00,23.6,16.5,303.0,NaN,4.7,4.1,55
2022-08-26T06:00,29.5,20.5,301.0,NaN,3.8,4.4,55
2022-08-26T07:00,30.6,21.4,299.0,NaN,3.2,4.5,56
2022-08-26T08:00,32.1,22.4,297.0,NaN,2.5,4.4,57
2022-08-26T09:00,32.5,22.6,298.0,NaN,2.3,4.3,58
2022-08-26T10:00,31.3,21.9,291.0,NaN,2.2,4.2,60
2022-08-26T11:00,31.4,21.9,282.0,NaN,2.4,4.2,68
2022-08-26T12:00,28.1,19.6,307.0,NaN,5.2,3.8,72
2022-08-26T13:00,34.7,24.3,391.0,NaN,12.2,4.2,75
2022-08-26T14:00,38.1,26.6,510.0,NaN,22.1,4.6,74
2022-08-26T15:00,42.8,29.9,638.0,NaN,32.0,5.1,68
2022-08-26T16:00,52.0,36.4,678.0,NaN,33.7,5.4,64
2022-08-26T17:00,57.6,40.4,691.0,NaN,32.5,5.7,65
2022-08-26T18:00,50.3,35.2,686.0,NaN,29.2,5.8,67
2022-08-26T19:00,51.5,36.1,661.0,NaN,25.4,5.5,69
2022-08-26T20:00,54.7,38.3,619.0,NaN,20.2,4.9,70
2022-08-26T21:00,55.5,38.9,583.0,NaN,15.1,4.4,73
2022-08-26T22:00,58.0,40.6,601.0,NaN,14.4,4.2,75
2022-08-26T23:00,61.7,43.1,639.0,NaN,15.2,4.2,78
2022-08-27T00:00,62.2,43.4,670.0,NaN,17.7,5.8,80
2022-08-27T01:00,59.8,41.9,603.0,NaN,14.5,5.3,83
2022-08-27T02:00,42.3,29.6,507.0,NaN,10.0,4.6,85
2022-08-27T03:00,37.0,25.8,401.0,NaN,5.0,3.7,87
2022-08-27T04:00,34.9,24.4,364.0,NaN,3.2,3.4,88
2022-08-27T05:00,33.5,23.5,347.0,NaN,2.3,3.3,88
2022-08-27T06:00,34.5,24.0,335.0,NaN,1.9,3.0,89
2022-08-27T07:00,37.6,26.3,328.0,NaN,1.6,2.7,89
2022-08-27T08:00,36.9,25.8,326.0,NaN,1.9,2.1,90
2022-08-27T09:00,35.6,24.9,331.0,NaN,2.7,1.6,90
2022-08-27T10:00,34.6,24.2,329.0,NaN,3.0,1.5,90
2022-08-27T11:00,34.2,24.0,329.0,NaN,3.5,1.5,91
2022-08-27T12:00,34.3,24.0,365.0,NaN,7.8,2.2,91
2022-08-27T13:00,35.2,24.6,455.0,NaN,14.9,2.5,91
2022-08-27T14:00,44.8,31.4,581.0,NaN,24.9,3.0,91
2022-08-27T15:00,46.1,32.2,692.0,NaN,33.1,3.5,92
2022-08-27T16:00,44.6,31.2,676.0,NaN,30.6,3.5,92
2022-08-27T17:00,45.1,31.5,610.0,NaN,23.9,3.2,91
2022-08-27T18:00,38.4,26.8,524.0,NaN,15.1,2.8,91
2022-08-27T19:00,31.5,22.1,486.0,NaN,11.1,2.3,90
2022-08-27T20:00,22.4,15.7,454.0,NaN,7.8,1.6,89
2022-08-27T21:00,21.0,14.7,426.0,NaN,4.7,1.0,87
2022-08-27T22:00,21.2,14.8,420.0,NaN,3.7,1.0,84
2022-08-27T23:00,20.6,14.4,424.0,NaN,3.5,1.1,82
2022-08-28T00:00,12.0,8.4,412.0,NaN,3.1,1.3,80
2022-08-28T01:00,10.8,7.6,427.0,NaN,4.9,1.4,76
2022-08-28T02:00,10.9,7.6,449.0,NaN,7.6,1.6,73
2022-08-28T03:00,11.0,7.7,461.0,NaN,9.6,1.7,71
2022-08-28T04:00,13.9,9.7,443.0,NaN,8.5,1.6,70
2022-08-28T05:00,13.1,9.1,410.0,NaN,6.2,1.4,69
2022-08-28T06:00,12.3,8.6,374.0,NaN,3.8,1.1,67
2022-08-28T07:00,23.7,16.6,365.0,NaN,3.5,1.1,66
2022-08-28T08:00,18.1,12.7,362.0,NaN,3.9,1.1,65
2022-08-28T09:00,19.0,13.3,362.0,NaN,4.9,1.1,65
2022-08-28T10:00,18.6,13.0,358.0,NaN,5.9,1.0,65
2022-08-28T11:00,17.8,12.4,354.0,NaN,7.2,0.9,66
2022-08-28T12:00,18.7,13.1,360.0,NaN,7.2,1.5,65
2022-08-28T13:00,25.9,18.2,467.0,NaN,15.9,1.9,66
2022-08-28T14:00,31.8,22.3,618.0,NaN,28.3,2.5,62
2022-08-28T15:00,32.9,23.1,744.0,NaN,38.4,3.2,58
2022-08-28T16:00,31.0,21.7,708.0,NaN,35.0,3.2,58
2022-08-28T17:00,29.3,20.5,606.0,NaN,26.0,3.2,57
2022-08-28T18:00,28.1,19.7,491.0,NaN,15.4,3.0,56
2022-08-28T19:00,29.1,20.4,470.0,NaN,12.6,3.2,55
2022-08-28T20:00,30.7,21.5,472.0,NaN,11.6,3.5,55
2022-08-28T21:00,30.9,21.6,473.0,NaN,10.5,3.7,56
2022-08-28T22:00,29.8,20.9,455.0,NaN,8.9,3.2,56
2022-08-28T23:00,27.9,19.5,433.0,NaN,7.2,2.6,57
2022-08-29T00:00,34.2,23.9,480.0,NaN,8.5,2.8,57
2022-08-29T01:00,25.4,17.8,462.0,NaN,8.9,2.5,59
2022-08-29T02:00,19.3,13.5,436.0,NaN,9.3,2.2,59
2022-08-29T03:00,20.2,14.1,406.0,NaN,9.3,1.9,60
2022-08-29T04:00,21.8,15.3,395.0,NaN,8.4,1.9,61
2022-08-29T05:00,23.3,16.4,388.0,NaN,7.0,2.0,61
2022-08-29T06:00,25.6,17.9,377.0,NaN,5.3,2.2,62
2022-08-29T07:00,24.8,17.4,360.0,NaN,4.2,2.0,63
2022-08-29T08:00,20.7,14.5,341.0,NaN,3.0,1.9,63
2022-08-29T09:00,16.1,11.3,325.0,NaN,2.8,1.6,63
2022-08-29T10:00,14.7,10.3,319.0,NaN,3.7,1.5,63
2022-08-29T11:00,15.5,10.9,318.0,NaN,5.4,1.3,62
2022-08-29T12:00,19.4,13.6,334.0,NaN,6.5,1.5,62
2022-08-29T13:00,27.1,19.0,440.0,NaN,15.4,2.0,62
2022-08-29T14:00,35.7,25.0,591.0,NaN,27.8,2.6,62
2022-08-29T15:00,36.4,25.5,741.0,NaN,39.8,3.3,63
2022-08-29T16:00,36.4,25.5,763.0,NaN,40.5,3.8,63
2022-08-29T17:00,38.9,27.2,741.0,NaN,37.3,4.1,63
2022-08-29T18:00,38.0,26.5,699.0,NaN,31.8,4.5,64
2022-08-29T19:00,41.1,28.8,680.0,NaN,28.5,4.9,64
2022-08-29T20:00,45.6,31.9,658.0,NaN,24.7,5.3,65
2022-08-29T21:00,41.7,29.2,612.0,NaN,19.3,5.3,66
2022-08-29T22:00,39.7,27.8,550.0,NaN,14.4,4.4,67
2022-08-29T23:00,34.2,24.0,473.0,NaN,9.2,3.2,67
2022-08-30T00:00,42.1,29.5,622.0,NaN,16.2,4.7,68
2022-08-30T01:00,33.3,23.3,560.0,NaN,13.4,4.0,68
2022-08-30T02:00,21.7,15.2,471.0,NaN,9.5,3.0,69
2022-08-30T03:00,20.9,14.6,373.0,NaN,5.1,2.0,69
2022-08-30T04:00,20.6,14.4,339.0,NaN,3.4,1.8,69
2022-08-30T05:00,21.8,15.3,323.0,NaN,2.4,1.8,69
2022-08-30T06:00,22.9,16.1,312.0,NaN,1.8,1.9,69
2022-08-30T07:00,23.4,16.4,304.0,NaN,1.7,1.6,69
2022-08-30T08:00,23.3,16.4,301.0,NaN,2.0,1.2,68
2022-08-30T09:00,23.0,16.1,305.0,NaN,3.0,0.9,69
2022-08-30T10:00,21.6,15.1,309.0,NaN,4.0,0.9,69
2022-08-30T11:00,23.1,16.2,317.0,NaN,5.2,1.0,69
2022-08-30T12:00,26.5,18.6,349.0,NaN,7.0,2.0,70
2022-08-30T13:00,27.2,19.1,405.0,NaN,11.5,2.3,70
2022-08-30T14:00,29.8,20.9,486.0,NaN,17.9,2.7,70
2022-08-30T15:00,35.3,24.7,576.0,NaN,24.5,3.2,70
2022-08-30T16:00,38.1,26.6,611.0,NaN,26.5,3.5,70
2022-08-30T17:00,38.8,27.1,632.0,NaN,26.9,3.8,70
2022-08-30T18:00,39.0,27.3,643.0,NaN,26.0,4.2,70
2022-08-30T19:00,41.2,28.8,634.0,NaN,23.9,4.7,70
2022-08-30T20:00,43.9,30.7,614.0,NaN,20.8,5.1,70
2022-08-30T21:00,42.5,29.7,599.0,NaN,17.6,5.8,70
2022-08-30T22:00,43.7,30.6,623.0,NaN,17.8,6.3,70
2022-08-30T23:00,45.9,32.1,661.0,NaN,19.0,6.9,70
2022-08-31T00:00,39.5,27.6,564.0,NaN,13.2,5.6,71
2022-08-31T01:00,29.9,21.0,524.0,NaN,11.6,4.8,71
2022-08-31T02:00,22.2,15.5,467.0,NaN,9.2,3.7,71
2022-08-31T03:00,22.2,15.6,400.0,NaN,6.3,2.4,71
2022-08-31T04:00,20.6,14.4,370.0,NaN,4.7,1.8,71
2022-08-31T05:00,21.1,14.8,348.0,NaN,3.3,1.3,71
2022-08-31T06:00,21.9,15.3,329.0,NaN,2.2,0.9,71
2022-08-31T07:00,21.8,15.1,323.0,NaN,2.2,0.9,71
2022-08-31T08:00,26.3,18.3,323.0,NaN,2.7,1.0,71
2022-08-31T09:00,27.2,19.0,329.0,NaN,3.8,1.2,71
2022-08-31T10:00,20.8,14.5,332.0,NaN,4.6,1.3,71
2022-08-31T11:00,21.2,14.8,338.0,NaN,5.6,1.4,71
2022-08-31T12:00,33.2,23.1,368.0,NaN,6.8,2.3,71
2022-08-31T13:00,38.5,27.0,473.0,NaN,15.4,2.7,71
2022-08-31T14:00,44.8,31.3,621.0,NaN,27.4,3.1,72
2022-08-31T15:00,52.4,36.7,775.0,NaN,39.0,3.7,73
2022-08-31T16:00,54.0,37.8,812.0,NaN,40.3,4.0,74
2022-08-31T17:00,55.8,39.0,812.0,NaN,38.0,4.2,75
2022-08-31T18:00,54.0,37.8,790.0,NaN,33.2,4.6,76
2022-08-31T19:00,53.1,37.1,765.0,NaN,29.3,5.0,77
2022-08-31T20:00,51.6,36.2,728.0,NaN,24.5,5.4,78
2022-08-31T21:00,50.6,35.5,679.0,NaN,18.8,5.8,78
2022-08-31T22:00,49.6,34.8,653.0,NaN,15.9,6.0,79
2022-08-31T23:00,47.1,33.1,629.0,NaN,13.9,6.1,79
2022-09-01T00:00,39.5,27.6,541.0,NaN,9.8,4.6,79
2022-09-01T01:00,37.4,26.1,518.0,NaN,9.5,4.3,79
2022-09-01T02:00,32.5,22.7,484.0,NaN,9.1,3.9,79
2022-09-01T03:00,29.6,20.7,438.0,NaN,8.3,3.2,80
2022-09-01T04:00,26.4,18.5,404.0,NaN,7.0,2.7,81
2022-09-01T05:00,22.7,15.8,369.0,NaN,5.3,2.0,81
2022-09-01T06:00,29.9,20.9,339.0,NaN,3.8,1.4,81
2022-09-01T07:00,36.2,25.4,335.0,NaN,3.6,1.2,82
2022-09-01T08:00,35.9,25.1,344.0,NaN,3.9,1.4,82
2022-09-01T09:00,30.7,21.5,365.0,NaN,5.5,1.6,83
2022-09-01T10:00,31.0,21.8,388.0,NaN,8.1,1.8,83
2022-09-01T11:00,30.0,21.1,417.0,NaN,11.6,1.9,84
2022-09-01T12:00,18.8,13.1,378.0,NaN,6.7,1.5,84
2022-09-01T13:00,25.7,18.0,495.0,NaN,16.6,2.0,84
2022-09-01T14:00,35.7,25.0,660.0,NaN,30.7,2.8,83
2022-09-01T15:00,36.8,25.8,822.0,NaN,43.8,3.5,82
2022-09-01T16:00,33.8,23.7,837.0,NaN,43.7,3.9,81
2022-09-01T17:00,33.4,23.3,802.0,NaN,38.7,4.2,80
2022-09-01T18:00,34.2,24.0,753.0,NaN,31.9,4.6,79
2022-09-01T19:00,36.2,25.3,744.0,NaN,29.0,5.0,77
2022-09-01T20:00,37.6,26.3,740.0,NaN,26.5,5.4,76
2022-09-01T21:00,39.9,27.9,733.0,NaN,23.4,5.9,75
2022-09-01T22:00,42.7,29.9,731.0,NaN,21.4,6.2,75
2022-09-01T23:00,42.4,29.7,729.0,NaN,19.8,6.2,74
2022-09-02T00:00,48.0,33.6,673.0,NaN,16.0,5.8,74
2022-09-02T01:00,42.1,29.4,611.0,NaN,13.4,4.9,75
2022-09-02T02:00,31.4,21.9,523.0,NaN,9.7,3.7,75
2022-09-02T03:00,27.7,19.3,423.0,NaN,5.5,2.2,75
2022-09-02T04:00,26.7,18.5,384.0,NaN,3.9,1.5,75
2022-09-02T05:00,25.8,17.9,362.0,NaN,3.0,1.1,75
2022-09-02T06:00,30.3,21.0,343.0,NaN,2.3,0.8,75
2022-09-02T07:00,27.9,19.4,331.0,NaN,2.0,0.6,75
2022-09-02T08:00,27.1,18.8,325.0,NaN,1.9,0.6,74
2022-09-02T09:00,25.8,18.0,328.0,NaN,2.6,0.7,74
2022-09-02T10:00,26.4,18.5,340.0,NaN,4.0,0.9,73
2022-09-02T11:00,26.8,18.8,359.0,NaN,5.8,1.1,76
2022-09-02T12:00,28.1,19.7,382.0,NaN,7.3,1.5,75
2022-09-02T13:00,31.3,22.0,410.0,NaN,8.9,1.5,74
2022-09-02T14:00,35.4,24.9,450.0,NaN,11.2,1.7,74
2022-09-02T15:00,32.6,22.9,493.0,NaN,13.5,1.9,74
2022-09-02T16:00,36.7,25.7,505.0,NaN,13.9,2.1,74
2022-09-02T17:00,36.8,25.8,508.0,NaN,13.6,2.3,74
2022-09-02T18:00,34.7,24.3,506.0,NaN,12.6,2.5,74
2022-09-02T19:00,30.9,21.5,499.0,NaN,11.2,2.6,74
2022-09-02T20:00,31.2,21.9,488.0,NaN,9.4,2.6,74
2022-09-02T21:00,33.5,23.5,483.0,NaN,7.8,2.5,73
2022-09-02T22:00,37.7,26.4,499.0,NaN,7.8,2.5,73
2022-09-02T23:00,43.4,30.4,525.0,NaN,8.4,2.5,73
2022-09-03T00:00,41.8,29.3,590.0,NaN,11.7,4.2,73
2022-09-03T01:00,39.3,27.6,549.0,NaN,10.1,4.0,72
2022-09-03T02:00,23.4,16.4,490.0,NaN,7.8,3.5,72
2022-09-03T03:00,23.6,16.5,423.0,NaN,5.2,2.8,72
2022-09-03T04:00,27.1,18.9,394.0,NaN,4.0,2.2,71
2022-09-03T05:00,26.1,18.2,376.0,NaN,3.1,1.5,71
2022-09-03T06:00,27.4,19.2,363.0,NaN,2.6,0.9,71
2022-09-03T07:00,35.4,24.7,365.0,NaN,2.7,0.9,71
2022-09-03T08:00,36.2,25.3,375.0,NaN,3.2,1.1,72
2022-09-03T09:00,23.2,16.2,391.0,NaN,4.3,1.4,72
2022-09-03T10:00,16.6,11.6,388.0,NaN,4.6,1.2,72
2022-09-03T11:00,17.7,12.3,383.0,NaN,4.8,1.0,74
2022-09-03T12:00,20.1,14.0,382.0,NaN,6.2,1.0,75
2022-09-03T13:00,26.5,18.6,448.0,NaN,11.9,1.5,75
2022-09-03T14:00,31.7,22.2,543.0,NaN,19.9,2.0,73
2022-09-03T15:00,34.3,24.0,650.0,NaN,28.1,2.8,70
2022-09-03T16:00,42.6,29.8,702.0,NaN,30.6,3.3,70
2022-09-03T17:00,45.1,31.4,739.0,NaN,31.3,4.0,70
2022-09-03T18:00,44.5,31.1,738.0,NaN,28.9,4.3,71
2022-09-03T19:00,37.4,26.1,671.0,NaN,23.0,4.2,72
2022-09-03T20:00,34.3,24.0,565.0,NaN,14.6,3.7,72
2022-09-03T21:00,30.2,21.0,445.0,NaN,5.7,3.0,72
2022-09-03T22:00,27.0,18.8,403.0,NaN,3.3,2.6,72
2022-09-03T23:00,23.2,16.2,382.0,NaN,3.0,2.2,71
2022-09-04T00:00,20.8,14.6,443.0,NaN,5.2,2.3,70
2022-09-04T01:00,20.7,14.4,440.0,NaN,5.7,2.8,69
2022-09-04T02:00,21.9,15.1,436.0,NaN,6.3,3.5,68
2022-09-04T03:00,22.4,15.4,421.0,NaN,6.5,3.9,67
2022-09-04T04:00,21.4,14.6,394.0,NaN,5.5,3.5,67
2022-09-04T05:00,23.1,15.6,358.0,NaN,4.0,2.7,67
2022-09-04T06:00,30.7,20.8,324.0,NaN,2.6,1.8,69
2022-09-04T07:00,36.7,25.3,320.0,NaN,2.6,1.8,74
2022-09-04T08:00,39.6,27.3,328.0,NaN,3.2,2.0,77
2022-09-04T09:00,32.9,22.8,344.0,NaN,4.6,2.3,82
2022-09-04T10:00,29.9,20.7,351.0,NaN,5.9,2.2,84
2022-09-04T11:00,31.9,22.1,360.0,NaN,7.6,2.0,84
2022-09-04T12:00,34.6,23.6,344.0,NaN,7.1,2.1,83
2022-09-04T13:00,43.7,30.4,436.0,NaN,14.6,2.6,81
2022-09-04T14:00,47.4,33.1,566.0,NaN,25.1,3.3,77
2022-09-04T15:00,51.3,35.9,685.0,NaN,34.2,3.9,72
2022-09-04T16:00,47.0,32.6,679.0,NaN,32.2,3.7,73
2022-09-04T17:00,38.1,26.6,626.0,NaN,25.9,3.2,73
2022-09-04T18:00,38.1,26.7,556.0,NaN,17.7,2.7,73
2022-09-04T19:00,36.9,25.8,528.0,NaN,14.1,2.8,73
2022-09-04T20:00,34.7,24.3,506.0,NaN,11.2,3.0,73
2022-09-04T21:00,32.2,22.6,478.0,NaN,8.2,3.2,73
2022-09-04T22:00,31.9,22.2,456.0,NaN,6.8,3.0,73
2022-09-04T23:00,29.9,20.7,435.0,NaN,5.9,2.5,73
2022-09-05T00:00,35.0,24.5,488.0,NaN,7.2,2.5,74
2022-09-05T01:00,28.2,19.6,473.0,NaN,6.9,2.5,74
2022-09-05T02:00,25.7,18.0,451.0,NaN,6.7,2.6,75
2022-09-05T03:00,22.2,15.3,418.0,NaN,5.9,2.5,75
2022-09-05T04:00,21.9,15.1,387.0,NaN,4.9,2.0,75
2022-09-05T05:00,22.6,15.5,353.0,NaN,3.6,1.5,75
